"title";"date";"href"
"2467";"Législatives 2017 : Jean-Christophe Cambadélis quitte la direction du Parti socialiste";"2017-06-18";"http://abonnes.lemonde.fr/elections-legislatives-2017/video/2017/06/18/legislatives-2017-jean-christophe-cambadelis-quitte-la-direction-du-parti-socialiste_5146730_5076653.html?xtmc=legislatives&xtcr=504"
"2468";"Résultats des législatives 2017 : Dans l’Ain, finalement, deux sièges sur cinq pour LRM";"2017-06-18";"http://abonnes.lemonde.fr/elections-legislatives-2017/article/2017/06/18/resultats-des-legislatives-2017-finalement-deux-sieges-sur-cinq-pour-lrm-dans-l-ain_5146809_5076653.html?xtmc=legislatives&xtcr=505"
"2469";"Résultats des législatives 2017 : Dans l’Allier, Jean-Paul Dufrègne (PCF) crée la surprise à Moulins";"2017-06-18";"http://abonnes.lemonde.fr/elections-legislatives-2017/article/2017/06/18/resultats-des-legislatives-2017-jean-paul-dufregne-pcf-cree-la-surprise-a-moulins-dans-l-allier_5146776_5076653.html?xtmc=legislatives&xtcr=506"
"2470";"Résultats législatives 2017 : Dans le Cantal, les deux duels ont tourné à l’avantage des candidats LR-UDI";"2017-06-19";"http://abonnes.lemonde.fr/elections-legislatives-2017/article/2017/06/18/resultats-legislatives-2017-les-deux-duels-ont-tourne-a-l-avantage-des-candidats-lr-udi-dans-le-cantal_5146786_5076653.html?xtmc=legislatives&xtcr=507"
"2471";"Législatives 2017 : Jean-Luc Mélenchon veut « appeler au combat » les abstentionnistes";"2017-06-19";"http://abonnes.lemonde.fr/elections-legislatives-2017/video/2017/06/18/legislatives-2017-jean-luc-melenchon-veut-appeler-au-combat-les-abstentionnistes_5146802_5076653.html?xtmc=legislatives&xtcr=508"
"2472";"Législatives 2017 : Cédric Villani est élu député de la 5e circonscription de l’Essonne";"2017-06-19";"http://abonnes.lemonde.fr/elections-legislatives-2017/article/2017/06/18/legislatives-2017-cedric-villani-est-elu-depute-de-la-5e-circonscription-de-l-essonne_5146763_5076653.html?xtmc=legislatives&xtcr=509"
"2473";"Législatives 2017 : Catherine Barbaroux, présidente de LRM, se réjouit d'une majorité « claire, stable et cohérente »";"2017-06-19";"http://abonnes.lemonde.fr/elections-legislatives-2017/video/2017/06/18/legislatives-2017-catherine-barbaroux-presidente-de-lrm-se-rejouit-d-une-majorite-claire-stable-et-coherente_5146800_5076653.html?xtmc=legislatives&xtcr=510"
"2474";"Résultats des législatives 2017 : En Haute-Saône, victoire de LRM dans les deux duels qui l’opposaient au FN";"2017-06-19";"http://abonnes.lemonde.fr/elections-legislatives-2017/article/2017/06/19/resultats-des-legislatives-2017-en-haute-saone-victoire-de-lrm-dans-les-deux-duels-qui-l-opposaient-au-fn_5146816_5076653.html?xtmc=legislatives&xtcr=511"
"2475";"Résultats des législatives 2017 : Dans l’Yonne, la droite garde deux députés";"2017-06-19";"http://abonnes.lemonde.fr/elections-legislatives-2017/article/2017/06/19/resultats-des-legislatives-2017-dans-l-yonne-la-droite-garde-deux-deputes_5146818_5076653.html?xtmc=legislatives&xtcr=512"
"2476";"Législatives 2017 : Le Maire, Villani, Castaner… les résultats des figures de La République en marche";"2017-06-19";"http://abonnes.lemonde.fr/elections-legislatives-2017/article/2017/06/18/le-maire-ferrand-castaner-les-resultats-des-figures-de-la-republique-en-marche_5146695_5076653.html?xtmc=legislatives&xtcr=513"
"2477";"Législatives 2017 : Marine Le Pen fait son entrée à l’Assemblée nationale";"2017-06-19";"http://abonnes.lemonde.fr/elections-legislatives-2017/article/2017/06/18/marine-le-pen-fait-son-entree-a-l-assemblee-nationale_5146680_5076653.html?xtmc=legislatives&xtcr=514"
"2478";"Résultats législatives 2017 : Dans le Finistère, Richard Ferrand est réélu";"2017-06-19";"http://abonnes.lemonde.fr/elections-legislatives-2017/article/2017/06/19/resultats-legislatives-2017-dans-le-finistere-richard-ferrand-est-reelu_5146825_5076653.html?xtmc=legislatives&xtcr=515"
"2479";"Résultats législatives 2017 : Dans le Puy-de-Dôme, Laurence Vichnievsky (MoDem) et André Chassaigne (PCF) sont élus";"2017-06-19";"http://abonnes.lemonde.fr/elections-legislatives-2017/article/2017/06/19/resultats-legislatives-2017-dans-le-puy-de-dome-laurence-vichnievsky-modem-et-andre-chassaigne-pcf-sont-elus_5146830_5076653.html?xtmc=legislatives&xtcr=516"
"2480";"Résultats législatives 2017 : En Haute-Savoie, Lionel Tardy (LR) est battu";"2017-06-19";"http://abonnes.lemonde.fr/elections-legislatives-2017/article/2017/06/19/resultats-legislatives-2017-en-haute-savoie-lionel-tardy-lr-est-battu_5146832_5076653.html?xtmc=legislatives&xtcr=517"
"2481";"Résultats des législatives 2017 : Le Jura résiste à la vague Macron";"2017-06-19";"http://abonnes.lemonde.fr/elections-legislatives-2017/article/2017/06/19/resultats-des-legislatives-2017-le-jura-resiste-a-la-vague-macron_5146834_5076653.html?xtmc=legislatives&xtcr=518"
"2482";"Résultats des législatives 2017 : En Haute-Loire, la suppléante de Laurent Wauquiez l’emporte haut la main";"2017-06-19";"http://abonnes.lemonde.fr/elections-legislatives-2017/article/2017/06/19/resultats-des-legislatives-2017-en-haute-loire-la-suppleante-de-laurent-wauquiez-l-emporte-haut-la-main_5146836_5076653.html?xtmc=legislatives&xtcr=519"
"2483";"Résultats des législatives 2017 : Yann Galut (PS) battu dans le Cher";"2017-06-19";"http://abonnes.lemonde.fr/elections-legislatives-2017/article/2017/06/19/resultats-des-legislatives-2017-yann-galut-ps-battu-dans-le-cher_5146838_5076653.html?xtmc=legislatives&xtcr=520"
"2484";"Résultats législatives 2017 : En Eure-et-Loir, LRM envoie deux députés à l’Assemblée";"2017-06-19";"http://abonnes.lemonde.fr/elections-legislatives-2017/article/2017/06/19/resultats-legislatives-2017-en-eure-et-loir-lrm-envoie-deux-deputes-a-l-assemblee_5146843_5076653.html?xtmc=legislatives&xtcr=521"
"2485";"Résultats des législatives 2017 dans l’Indre : Nicolas Forissier (LR-UDI) crée la surprise";"2017-06-19";"http://abonnes.lemonde.fr/elections-legislatives-2017/article/2017/06/19/resultats-des-legislatives-2017-dans-l-indre-nicolas-forissier-lr-udi-cree-la-surprise_5146845_5076653.html?xtmc=legislatives&xtcr=522"
"2486";"Résultats législatives 2017 en Indre-et-Loire : Marisol Touraine battue par la candidate UDI";"2017-06-19";"http://abonnes.lemonde.fr/elections-legislatives-2017/article/2017/06/19/resultats-legislatives-2017-en-indre-et-loire-marisol-touraine-battue-par-la-candidate-udi_5146850_5076653.html?xtmc=legislatives&xtcr=523"
"2487";"Résultats des législatives 2017 en Loir-et-Cher : Guillaume Peltier (LR) et Maurice Leroy (UDI) élus";"2017-06-19";"http://abonnes.lemonde.fr/elections-legislatives-2017/article/2017/06/19/resultats-des-legislatives-2017-en-loir-et-cher-guillaume-peltier-lr-et-maurice-leroy-udi-elus_5146852_5076653.html?xtmc=legislatives&xtcr=524"
"2488";"Résultats des législatives 2017 en Savoie : Dominique Dord (LR) battu par la plus jeune candidate LRM";"2017-06-19";"http://abonnes.lemonde.fr/elections-legislatives-2017/article/2017/06/19/resultats-des-legislatives-2017-en-savoie-dominique-dord-lr-battu-par-la-plus-jeune-candidate-lrm_5146854_5076653.html?xtmc=legislatives&xtcr=525"
"2489";"Résultats des législatives 2017 : en Côte-d’Or, LRM rafle quatre sièges sur cinq";"2017-06-19";"http://abonnes.lemonde.fr/elections-legislatives-2017/article/2017/06/19/resultats-des-legislatives-2017-en-cote-d-or-lrm-rafle-quatre-sieges-sur-cinq_5146856_5076653.html?xtmc=legislatives&xtcr=526"
"2490";"Résultats législatives 2017 en Isère : sur 10 députés, 9 appartiennent à la majorité présidentielle";"2017-06-19";"http://abonnes.lemonde.fr/elections-legislatives-2017/article/2017/06/19/resultats-legislatives-2017-en-isere-sur-10-deputes-9-appartiennent-a-la-majorite-presidentielle_5146859_5076653.html?xtmc=legislatives&xtcr=527"
"2491";"Résultats des législatives 2017 : Dans la Nièvre, l’ancien frondeur Christian Paul est battu";"2017-06-19";"http://abonnes.lemonde.fr/elections-legislatives-2017/article/2017/06/19/resultats-des-legislatives-2017-dans-la-nievre-l-ancien-frondeur-christian-paul-est-battu_5146861_5076653.html?xtmc=legislatives&xtcr=528"
"2492";"Résultats des législatives 2017 : En Saône-et-Loire, Gilles Platret, le maire LR de Chalon-sur-Saône, est battu";"2017-06-19";"http://abonnes.lemonde.fr/elections-legislatives-2017/article/2017/06/19/resultats-des-legislatives-2017-en-saone-et-loire-gilles-platret-le-maire-lr-de-chalon-sur-saone-est-battu_5146863_5076653.html?xtmc=legislatives&xtcr=529"
"2493";"Résultats législatives 2017 dans les Côtes-d’Armor : 4 circonscriptions sur 5 remportées par LRM et le MoDem";"2017-06-19";"http://abonnes.lemonde.fr/elections-legislatives-2017/article/2017/06/19/resultats-legislatives-2017-dans-les-cotes-d-armor-4-circonscriptions-sur-5-remportees-par-lrm-et-le-modem_5146866_5076653.html?xtmc=legislatives&xtcr=530"
"2494";"Résultats des législatives 2017 : Dans le Morbihan, plus aucun député de droite";"2017-06-19";"http://abonnes.lemonde.fr/elections-legislatives-2017/article/2017/06/19/resultats-des-legislatives-2017-dans-le-morbihan-plus-aucun-depute-de-droite_5146868_5076653.html?xtmc=legislatives&xtcr=531"
"2495";"Résultats législatives 2017 en Ille-et-Vilaine : trois députés sortants réélus";"2017-06-19";"http://abonnes.lemonde.fr/elections-legislatives-2017/article/2017/06/19/resultats-legislatives-2017-en-ille-et-vilaine-trois-deputes-sortants-reelus_5146870_5076653.html?xtmc=legislatives&xtcr=532"
"2496";"Résultats des législatives 2017 dans la Drôme : 4 femmes élues députées";"2017-06-19";"http://abonnes.lemonde.fr/elections-legislatives-2017/article/2017/06/19/resultats-des-legislatives-2017-dans-la-drome-4-femmes-elues-deputees_5146874_5076653.html?xtmc=legislatives&xtcr=533"
"2497";"Résultats législatives 2017 dans le Loiret : seulement 3 sièges sauvés pour les candidats LR";"2017-06-19";"http://abonnes.lemonde.fr/elections-legislatives-2017/article/2017/06/19/resultats-legislatives-2017-dans-le-loiret-seulement-3-sieges-sauves-pour-les-candidats-lr_5146880_5076653.html?xtmc=legislatives&xtcr=534"
"2498";"Résultats des législatives 2017 en Corse-du-Sud : un novice régionaliste s’impose face à Camille de Rocca Serra (LR)";"2017-06-19";"http://abonnes.lemonde.fr/elections-legislatives-2017/article/2017/06/19/resultats-des-legislatives-2017-en-corse-du-sud-un-novice-regionaliste-s-impose-face-a-camille-de-rocca-serra-lr_5146882_5076653.html?xtmc=legislatives&xtcr=535"
"2499";"Résultats des législatives 2017 : en Haute-Corse, les candidats nationalistes réalisent le grand chelem";"2017-06-19";"http://abonnes.lemonde.fr/elections-legislatives-2017/article/2017/06/19/resultats-des-legislatives-2017-en-haute-corse-les-candidats-nationalistes-realisent-le-grand-chelem_5146884_5076653.html?xtmc=legislatives&xtcr=536"
"2500";"Résultats des législatives 2017 : aucun député LRM dans les Ardennes";"2017-06-19";"http://abonnes.lemonde.fr/elections-legislatives-2017/article/2017/06/19/resultats-des-legislatives-2017-aucun-depute-lrm-dans-les-ardennes_5146889_5076653.html?xtmc=legislatives&xtcr=537"
"2501";"Résultats des législatives 2017 : dans la Marne, l’UDI Charles de Courson réélu largement";"2017-06-19";"http://abonnes.lemonde.fr/elections-legislatives-2017/article/2017/06/19/resultats-des-legislatives-2017-dans-la-marne-l-udi-charles-de-courson-reelu-largement_5146891_5076653.html?xtmc=legislatives&xtcr=538"
"2502";"Résultats des législatives 2017 : François Cornut-Gentille (LR) rempile pour un sixième mandat en Haute-Marne";"2017-06-19";"http://abonnes.lemonde.fr/elections-legislatives-2017/article/2017/06/19/resultats-des-legislatives-2017-francois-cornut-gentille-lr-rempile-pour-un-sixieme-mandat-en-haute-marne_5146893_5076653.html?xtmc=legislatives&xtcr=539"
"2503";"Résultats des législatives 2017 : en Meurthe-et-Moselle, seul le député PS sauve son siège";"2017-06-19";"http://abonnes.lemonde.fr/elections-legislatives-2017/article/2017/06/19/resultats-des-legislatives-2017-en-meurthe-et-moselle-seul-le-depute-ps-sauve-son-siege_5146896_5076653.html?xtmc=legislatives&xtcr=540"
"2504";"Résultats des législatives 2017 : dans la Meuse, Bertrand Pancher (UDI-LR) sauve son siège";"2017-06-19";"http://abonnes.lemonde.fr/elections-legislatives-2017/article/2017/06/19/resultats-des-legislatives-2017-dans-la-meuse-bertrand-pancher-udi-lr-sauve-son-siege_5146898_5076653.html?xtmc=legislatives&xtcr=541"
"2505";"Résultats des législatives 2017 : en Moselle, huit députés sur neuf appartiennent à La République en marche";"2017-06-19";"http://abonnes.lemonde.fr/elections-legislatives-2017/article/2017/06/19/resultats-des-legislatives-2017-en-moselle-huit-deputes-sur-neuf-appartiennent-a-la-republique-en-marche_5146900_5076653.html?xtmc=legislatives&xtcr=542"
"2506";"Législatives 2017 : découvrez les résultats du second tour dans votre circonscription et dans votre commune";"2017-06-19";"http://abonnes.lemonde.fr/les-decodeurs/article/2017/06/18/legislatives-2017-decouvrez-les-resultats-du-second-tour-dans-votre-circonscription-et-dans-votre-commune_5146712_4355770.html?xtmc=legislatives&xtcr=543"
"2507";"Résultats des législatives 2017 : LR et LRM se partagent le Bas-Rhin";"2017-06-19";"http://abonnes.lemonde.fr/elections-legislatives-2017/article/2017/06/19/resultats-des-legislatives-2017-lr-et-lrm-se-partagent-le-bas-rhin_5146902_5076653.html?xtmc=legislatives&xtcr=544"
"2508";"Résultats des législatives 2017 : Une vague Les Républicains dans le Haut-Rhin";"2017-06-19";"http://abonnes.lemonde.fr/elections-legislatives-2017/article/2017/06/19/resultats-des-legislatives-2017-une-vague-les-republicains-dans-le-haut-rhin_5146904_5076653.html?xtmc=legislatives&xtcr=545"
"2509";"Résultats des législatives 2017: les Vosges ont voté à droite";"2017-06-19";"http://abonnes.lemonde.fr/elections-legislatives-2017/article/2017/06/19/resultats-des-legislatives-2017-les-vosges-ont-vote-a-droite_5146905_5076653.html?xtmc=legislatives&xtcr=546"
"2510";"Résultats des législatives 2017 : dans le Nord, une abstention record";"2017-06-19";"http://abonnes.lemonde.fr/elections-legislatives-2017/article/2017/06/19/resultats-des-legislatives-2017-dans-le-nord-une-abstention-record_5146908_5076653.html?xtmc=legislatives&xtcr=547"
"2511";"Résultats des législatives 2017 : dans la Somme, le réalisateur François Ruffin a créé la surprise";"2017-06-19";"http://abonnes.lemonde.fr/elections-legislatives-2017/article/2017/06/19/resultats-des-legislatives-2017-dans-la-somme-le-realisateur-francois-ruffin-a-cree-la-surprise_5146911_5076653.html?xtmc=legislatives&xtcr=548"
"2512";"Résultats des législatives 2017 : deux tiers de Paris aux mains de LRM";"2017-06-19";"http://abonnes.lemonde.fr/elections-legislatives-2017/article/2017/06/19/resultats-des-legislatives-2017-deux-tiers-de-paris-aux-mains-de-lrm_5146913_5076653.html?xtmc=legislatives&xtcr=549"
"2513";"Résultats des législatives 2017 : les électeurs de Seine-et-Marne choisissent la stabilité";"2017-06-19";"http://abonnes.lemonde.fr/elections-legislatives-2017/article/2017/06/19/resultats-des-legislatives-2017-les-electeurs-de-seine-et-marne-choisissent-la-stabilite_5146915_5076653.html?xtmc=legislatives&xtcr=550"
"2514";"Résultats législatives 2017 dans la Loire : le député PS Régis Juanico réélu de justesse";"2017-06-19";"http://abonnes.lemonde.fr/elections-legislatives-2017/article/2017/06/19/resultats-legislatives-2017-dans-la-loire-le-depute-ps-regis-juanico-reelu-de-justesse_5146921_5076653.html?xtmc=legislatives&xtcr=551"
"2515";"Résultats des législatives 2017 : dans le Doubs, trois parlementaires réélus";"2017-06-19";"http://abonnes.lemonde.fr/elections-legislatives-2017/article/2017/06/19/resultats-des-legislatives-2017-dans-le-doubs-trois-parlementaires-reelus_5146925_5076653.html?xtmc=legislatives&xtcr=552"
"2516";"Résultats des législatives 2017 : dans l’Aisne, le FN grand perdant";"2017-06-19";"http://abonnes.lemonde.fr/elections-legislatives-2017/article/2017/06/19/resultats-des-legislatives-2017-dans-l-aisne-le-fn-grand-perdant_5146929_5076653.html?xtmc=legislatives&xtcr=553"
"2517";"Résultats des législatives 2017 : Dans l’Oise, les ténors des Républicains résistent très bien";"2017-06-19";"http://abonnes.lemonde.fr/elections-legislatives-2017/article/2017/06/19/resultats-des-legislatives-2017-dans-l-oise-les-tenors-des-republicains-resistent-tres-bien_5146931_5076653.html?xtmc=legislatives&xtcr=554"
"2518";"Résultats législatives 2017 dans le Calvados : défaite surprise d’Eric Halphen (LRM)";"2017-06-19";"http://abonnes.lemonde.fr/elections-legislatives-2017/article/2017/06/19/resultats-legislatives-2017-dans-le-calvados-defaite-surprise-d-eric-halphen-lrm_5146943_5076653.html?xtmc=legislatives&xtcr=555"
"2519";"Résultats des législatives 2017 dans l’Eure : Le ministre de l’économie, Bruno Le Maire, réélu";"2017-06-19";"http://abonnes.lemonde.fr/elections-legislatives-2017/article/2017/06/19/resultats-des-legislatives-2017-dans-l-eure-le-ministre-de-l-economie-bruno-le-maire-reelu_5146945_5076653.html?xtmc=legislatives&xtcr=556"
"2520";"Résultats législatives 2017 dans la Manche : Philippe Gosselin (LR) et Stéphane Travert (PS) conservent leurs sièges";"2017-06-19";"http://abonnes.lemonde.fr/elections-legislatives-2017/article/2017/06/19/resultats-legislatives-2017-dans-la-manche-philippe-gosselin-lr-et-stephane-travert-ps-conservent-leurs-sieges_5146947_5076653.html?xtmc=legislatives&xtcr=557"
"2521";"Résultats législatives 2017 en Seine-Maritime : 3 députés PCF élus dans le département";"2017-06-19";"http://abonnes.lemonde.fr/elections-legislatives-2017/article/2017/06/19/resultats-legislatives-2017-en-seine-maritime-3-deputes-pcf-elus-dans-le-departement_5146952_5076653.html?xtmc=legislatives&xtcr=558"
"2522";"Résultats des législatives 2017 en Charente-Maritime : Olivier Falorni (div. g) réélu député";"2017-06-19";"http://abonnes.lemonde.fr/elections-legislatives-2017/article/2017/06/19/resultats-des-legislatives-2017-en-charente-maritime-olivier-falorni-div-g-reelu-depute_5146956_5076653.html?xtmc=legislatives&xtcr=559"
"2523";"Législatives 2017 : « Une nouvelle ère socio-libérale s’ouvre en France »";"2017-06-19";"http://abonnes.lemonde.fr/elections-legislatives-2017/video/2017/06/19/legislatives-2017-une-nouvelle-ere-socio-liberale-s-ouvre-en-france_5146822_5076653.html?xtmc=legislatives&xtcr=560"
"2524";"Elections législatives : le second tour vu à travers la France";"2017-06-19";"http://abonnes.lemonde.fr/elections-legislatives-2017/portfolio/2017/06/18/elections-legislatives-le-second-tour-vu-a-travers-la-france_5146643_5076653.html?xtmc=legislatives&xtcr=561"
"2525";"Résultats des législatives 2017 en Gironde : 10 élus sur 12 pour LRM et le MoDem";"2017-06-19";"http://abonnes.lemonde.fr/elections-legislatives-2017/article/2017/06/19/resultats-des-legislatives-2017-en-gironde-10-elus-sur-12-pour-lrm-et-le-modem_5146968_5076653.html?xtmc=legislatives&xtcr=562"
"2526";"Résultats des législatives 2017 dans les Landes : Boris Vallaud (PS) remporte son duel contre LRM";"2017-06-19";"http://abonnes.lemonde.fr/elections-legislatives-2017/article/2017/06/19/resultats-des-legislatives-2017-dans-les-landes-boris-vallaud-ps-remporte-son-duel-contre-lrm_5146971_5076653.html?xtmc=legislatives&xtcr=563"
"2527";"Résultats des législatives 2017 : en Ardèche, le PS résiste";"2017-06-19";"http://abonnes.lemonde.fr/elections-legislatives-2017/article/2017/06/19/resultats-des-legislatives-2017-en-ardeche-le-ps-resiste_5146974_5076653.html?xtmc=legislatives&xtcr=564"
"2528";"Résultats des législatives dans les Pyrénées-Atlantiques : Jean Lassalle réélu député";"2017-06-19";"http://abonnes.lemonde.fr/elections-legislatives-2017/article/2017/06/19/resultats-des-legislatives-dans-les-pyrenees-atlantiques-jean-lassalle-reelu-depute_5146977_5076653.html?xtmc=legislatives&xtcr=565"
"2529";"Résultats des législatives 2017 dans les Deux-Sèvres : Delphine Batho, seule rescapée PS";"2017-06-19";"http://abonnes.lemonde.fr/elections-legislatives-2017/article/2017/06/19/resultats-des-legislatives-2017-dans-les-deux-sevres-delphine-batho-seule-rescapee-ps_5146979_5076653.html?xtmc=legislatives&xtcr=566"
"2530";"Résultat des législatives 2017 : les deux candidats centre-droit élus en Nouvelle-Calédonie";"2017-06-19";"http://abonnes.lemonde.fr/elections-legislatives-2017/article/2017/06/19/resultat-des-legislatives-2017-les-deux-candidats-centre-droit-elus-en-nouvelle-caledonie_5146981_5076653.html?xtmc=legislatives&xtcr=567"
"2531";"Résultats des législatives 2017 : en Polynésie, deux des trois candidats de la majorité locale gagnent";"2017-06-19";"http://abonnes.lemonde.fr/elections-legislatives-2017/article/2017/06/19/resultats-des-legislatives-2017-en-polynesie-deux-des-trois-candidats-de-la-majorite-locale-gagnent_5146983_5076653.html?xtmc=legislatives&xtcr=568"
"2532";"Résultats des législatives 2017: Mayotte vote à droite";"2017-06-19";"http://abonnes.lemonde.fr/elections-legislatives-2017/article/2017/06/19/resultats-des-legislatives-2017-mayotte-vote-a-droite_5146985_5076653.html?xtmc=legislatives&xtcr=569"
"2533";"Résultats des législatives 2017: LRM réussit presque le grand chelem chez les Français de l’étranger";"2017-06-19";"http://abonnes.lemonde.fr/elections-legislatives-2017/article/2017/06/19/resultats-des-legislatives-2017-lrm-reussit-presque-le-grand-chelem-chez-les-francais-de-l-etranger_5146989_5076653.html?xtmc=legislatives&xtcr=570"
"2534";"Résultats des législatives 2017 : Annick Girardin réélue à Saint-Pierre-et-Miquelon";"2017-06-19";"http://abonnes.lemonde.fr/elections-legislatives-2017/article/2017/06/19/resultats-des-legislatives-2017-annick-girardin-reelue-a-saint-pierre-et-miquelon_5146995_5076653.html?xtmc=legislatives&xtcr=571"
"2535";"Au second tour des législatives, la droite évite le désastre";"2017-06-19";"http://abonnes.lemonde.fr/elections-legislatives-2017/article/2017/06/18/au-second-tour-des-legislatives-la-droite-evite-le-desastre_5146807_5076653.html?xtmc=legislatives&xtcr=572"
"2536";"Résultats des législatives 2017: La Réunion réélit trois sortants";"2017-06-19";"http://abonnes.lemonde.fr/elections-legislatives-2017/article/2017/06/19/resultats-des-legislatives-2017-la-reunion-reelit-trois-sortants_5146997_5076653.html?xtmc=legislatives&xtcr=573"
"2537";"Résultats législatives 2017 en Martinique : Josette Manin, première femme élue députée de l’île";"2017-06-19";"http://abonnes.lemonde.fr/elections-legislatives-2017/article/2017/06/19/resultats-legislatives-2017-en-martinique-josette-manin-premiere-femme-elue-deputee-de-l-ile_5147001_5076653.html?xtmc=legislatives&xtcr=574"
"2538";"Résultats législatives 2017 en Guadeloupe : Olivier Serva, seul candidat LRM élu";"2017-06-19";"http://abonnes.lemonde.fr/elections-legislatives-2017/article/2017/06/19/resultats-legislatives-2017-en-guadeloupe-olivier-serva-seul-candidat-lrm-elu_5147005_5076653.html?xtmc=legislatives&xtcr=575"
"2539";"Législatives : une victoire éclatante de Macron, mais des oppositions plus fortes que prévu";"2017-06-19";"http://abonnes.lemonde.fr/elections-legislatives-2017/article/2017/06/18/legislatives-2017-victoire-ou-defaite-une-simple-question-de-point-de-vue_5146768_5076653.html?xtmc=legislatives&xtcr=576"
"2540";"Résultats législatives 2017 en Guyane : le député sortant Gabriel Serville (Parti socialiste guyanais) réélu";"2017-06-19";"http://abonnes.lemonde.fr/elections-legislatives-2017/article/2017/06/19/resultats-legislatives-2017-en-guyane-le-depute-sortant-gabriel-serville-parti-socialiste-guyanais-reelu_5147008_5076653.html?xtmc=legislatives&xtcr=577"
"2541";"Résultats des législatives 2017 : dans le Vaucluse, Jacques Bompard reconduit à Orange";"2017-06-19";"http://abonnes.lemonde.fr/elections-legislatives-2017/article/2017/06/19/resultats-des-legislatives-2017-dans-le-vaucluse-jacques-bompard-reconduit-a-orange_5147012_5076653.html?xtmc=legislatives&xtcr=578"
"2542";"Résultats des législatives 2017 : vague macroniste dans le Var";"2017-06-19";"http://abonnes.lemonde.fr/elections-legislatives-2017/article/2017/06/19/resultats-des-legislatives-2017-vague-macroniste-dans-le-var_5147014_5076653.html?xtmc=legislatives&xtcr=579"
"2543";"Résultats des législatives 2017: Mélenchon, seul député LFI des Bouches-du-Rhône";"2017-06-19";"http://abonnes.lemonde.fr/elections-legislatives-2017/article/2017/06/19/resultats-des-legislatives-2017-melenchon-seul-depute-lfi-des-bouches-du-rhone_5147018_5076653.html?xtmc=legislatives&xtcr=580"
"2544";"Législatives 2017 : les nationalistes corses accèdent pour la première fois à l’Assemblée nationale";"2017-06-19";"http://abonnes.lemonde.fr/elections-legislatives-2017/article/2017/06/18/legislatives-2017-les-nationalistes-corses-accedent-pour-la-premiere-fois-a-l-assemblee-nationale_5146746_5076653.html?xtmc=legislatives&xtcr=581"
"2545";"Résultats des législatives 2017 : dans les Alpes-Maritimes, Eric Ciotti s’impose à Nice";"2017-06-19";"http://abonnes.lemonde.fr/elections-legislatives-2017/article/2017/06/19/resultats-des-legislatives-2017-dans-les-alpes-maritimes-eric-ciotti-s-impose-a-nice_5147022_5076653.html?xtmc=legislatives&xtcr=582"
"2546";"Résultats des législatives 2017 : les Hautes-Alpes aux couleurs de LRM";"2017-06-19";"http://abonnes.lemonde.fr/elections-legislatives-2017/article/2017/06/19/resultats-des-legislatives-2017-les-hautes-alpes-aux-couleurs-de-lrm_5147025_5076653.html?xtmc=legislatives&xtcr=583"
"2547";"Résultats des législatives 2017 : dans les Alpes-de-Haute-Provence, Christophe Castaner facilement réélu";"2017-06-19";"http://abonnes.lemonde.fr/elections-legislatives-2017/article/2017/06/19/resultats-des-legislatives-2017-dans-les-alpes-de-haute-provence-christophe-castaner-facilement-reelu_5147030_5076653.html?xtmc=legislatives&xtcr=584"
"2548";"Résultats législatives 2017 : cinq députés de la majorité présidentielle pour la Vendée";"2017-06-19";"http://abonnes.lemonde.fr/elections-legislatives-2017/article/2017/06/19/resultats-legislatives-2017-cinq-deputes-de-la-majorite-presidentielle-pour-la-vendee_5147039_5076653.html?xtmc=legislatives&xtcr=585"
"2549";"Résultats législatives 2017 : dans la Sarthe, Le Foll (PS) retrouve les bancs de l’Assemblée";"2017-06-19";"http://abonnes.lemonde.fr/elections-legislatives-2017/article/2017/06/19/resultats-legislatives-2017-dans-la-sarthe-le-foll-ps-retrouve-les-bancs-de-l-assemblee_5147047_5076653.html?xtmc=legislatives&xtcr=586"
"2550";"Résultats législatives 2017 : dans la Mayenne, Garot (PS) et Favennec (UDI) réélus";"2017-06-19";"http://abonnes.lemonde.fr/elections-legislatives-2017/article/2017/06/19/resultats-legislatives-2017-dans-la-mayenne-garot-ps-et-favennec-udi-reelus_5147058_5076653.html?xtmc=legislatives&xtcr=587"
"2551";"Résultats législatives 2017 dans le Maine-et-Loire : Matthieu Orphelin (LRM), le bras droit de Nicolas Hulot, entre à l’Assemblée";"2017-06-19";"http://abonnes.lemonde.fr/elections-legislatives-2017/article/2017/06/19/resultats-legislatives-2017-dans-le-maine-et-loire-matthieu-orphelin-lrm-le-bras-droit-de-nicolas-hulot-entre-a-l-assemblee_5147070_5076653.html?xtmc=legislatives&xtcr=588"
"2552";"Résultats législatives 2017 en Loire-Atlantique : De Rugy (LRM) élu, Louvrier (LR) battu";"2017-06-19";"http://abonnes.lemonde.fr/elections-legislatives-2017/article/2017/06/19/resultats-legislatives-2017-en-loire-atlantique-de-rugy-lrm-elu-louvrier-lr-battu_5147081_5076653.html?xtmc=legislatives&xtcr=589"
"2553";"Résultats des législatives 2017 : dans le Tarn-et-Garonne, Sylvia Pinel sauve son siège";"2017-06-19";"http://abonnes.lemonde.fr/elections-legislatives-2017/article/2017/06/19/resultats-des-legislatives-2017-dans-le-tarn-et-garonne-sylvia-pinel-sauve-son-siege_5147091_5076653.html?xtmc=legislatives&xtcr=590"
